,word,tf-idf
0,보다,0.4247242125427182
1,좋다,0.22907203518346758
2,공연,0.22744971198811723
3,가다,0.20603504580949278
4,오다,0.16190785489596363
5,없다,0.15639195603177247
6,않다,0.13887086552198885
7,아니다,0.1343283605750079
8,작품,0.1343283605750079
9,들다,0.13367943129686777
10,진짜,0.12167423965127527
11,전시,0.12005191645592493
12,사람,0.11680727006522426
13,생각,0.11161583584010318
14,사진,0.10902011872754264
15,싶다,0.10739779553219231
16,많다,0.10317975522428142
17,자다,0.10188189666800115
18,그렇다,0.10058403811172088
19,먹다,0.09961064419451068
20,예술,0.09506813924752974
21,여름,0.08922777574426853
22,문화,0.08728098790984813
23,되어다,0.08371187688007739
24,나오다,0.08273848296286718
25,오늘,0.08273848296286718
26,사랑,0.08144062440658692
27,찍다,0.07722258409867604
28,보고,0.0746268669861155
29,연극,0.0736534730689053
30,정말,0.07040882667820463
31,무대,0.06781310956564408
32,시작,0.06683971564843388
33,뮤지컬,0.06651525100936381
34,만나다,0.06554185709215361
35,좋아하다,0.06424399853587334
36,받다,0.062621675340523
37,관람,0.06197274606238287
38,장르,0.06197274606238287
39,작가,0.06197274606238287
40,노래,0.0616482814233128
41,영화,0.0606748875061026
42,알다,0.05937702894982233
43,넘다,0.058728099671682195
44,그림,0.05840363503261213
45,아트,0.056781311837261796
46,처음,0.056456847198191724
47,다양하다,0.055158988641911454
48,해주다,0.05483452400284139
49,이야기,0.05451005936377132
50,마음,0.05386113008563118
51,모르다,0.05386113008563118
52,이렇다,0.05386113008563118
53,배우,0.051914342251210784
54,음악,0.05158987761214071
55,주다,0.05094094833400058
56,다시,0.04964308977772031
57,진행,0.04866969586051011
58,해보다,0.04802076658236997
59,미술관,0.0467229080260897
60,영상,0.046398443387019636
61,코로나,0.046398443387019636
62,보이다,0.046398443387019636
63,만들다,0.046398443387019636
64,크다,0.04607397874794957
65,때문,0.04607397874794957
66,축제,0.045425049469809436
67,친구,0.04445165555259923
68,돼다,0.04445165555259923
69,추천,0.044127190913529166
70,그냥,0.04347826163538903
71,사실,0.04315379699631896
72,모습,0.042829332357248895
73,지금,0.04250486771817883
74,콘서트,0.041855938440038695
75,기억,0.04120700916189856
76,느낌,0.04120700916189856
77,미술,0.040558079883758424
78,보내다,0.040558079883758424
79,나다,0.04023361524468835
80,마지막,0.03990915060561829
81,쓰다,0.03990915060561829
82,예쁘다,0.039260221327478154
83,들어가다,0.03893575668840809
84,듣다,0.03861129204933802
85,읽다,0.03796236277119788
86,귀엽다,0.03796236277119788
87,카페,0.03796236277119788
88,대학로,0.03731343349305775
89,새롭다,0.03698896885398768
90,맞다,0.03666450421491761
91,하루,0.03634003957584755
92,공간,0.03601557493677748
93,맛있다,0.03601557493677748
94,프로그램,0.03569111029770741
95,통해,0.03569111029770741
96,피아노,0.03536664565863735
97,요즘,0.03536664565863735
98,느끼다,0.03471771638049721
99,이제,0.03406878710235708
100,후기,0.033744322463287006
101,갈다,0.033744322463287006
102,드리다,0.033744322463287006
103,즐기다,0.03341985782421694
104,위해,0.03309539318514687
105,소개,0.03309539318514687
106,가보다,0.03277092854607681
107,끝나다,0.031473069989796536
108,늘다,0.031148605350726468
109,티켓,0.031148605350726468
110,버리다,0.031148605350726468
111,아름답다,0.0308241407116564
112,활동,0.0308241407116564
113,재밌다,0.030499676072586333
114,클래식,0.030499676072586333
115,서울,0.030499676072586333
116,여행,0.03017521143351627
117,광주,0.029538858363623122
118,남다,0.029526282155376133
119,장소,0.029526282155376133
120,소리,0.029201817516306065
121,역시,0.029201817516306065
122,자리,0.028877352877235998
123,정도,0.028877352877235998
124,가장,0.028877352877235998
125,극장,0.028877352877235998
126,지원,0.028877352877235998
127,가기,0.02855288823816593
128,살다,0.02855288823816593
129,행복하다,0.028228423599095862
130,그리다,0.028228423599095862
131,내다,0.028228423599095862
132,포스팅,0.027903958960025795
133,담다,0.027903958960025795
134,아쉽다,0.027579494320955727
135,서다,0.027579494320955727
136,기다리다,0.02725502968188566
137,써다,0.02725502968188566
138,즐겁다,0.02725502968188566
139,멋지다,0.02693056504281559
140,대한,0.02693056504281559
141,관객,0.02693056504281559
142,센터,0.026606100403745527
143,예매,0.02628163576467546
144,데이트,0.026086264528913928
145,두다,0.025308241847465256
146,찾다,0.025308241847465256
147,참여,0.02498377720839519
148,말다,0.02498377720839519
149,가지,0.02498377720839519
150,전시회,0.02498377720839519
151,준비,0.02465931256932512
152,서점,0.024334847930255053
153,인생,0.024334847930255053
154,표현,0.024334847930255053
155,음악회,0.024168156842964375
156,앉다,0.024010383291184986
157,체험,0.024010383291184986
158,보기,0.024010383291184986
159,모든,0.024010383291184986
160,차다,0.023685918652114918
161,오후,0.023685918652114918
162,동시,0.023685918652114918
163,거리,0.02336145401304485
164,행사,0.02336145401304485
165,계속,0.02336145401304485
166,쉬다,0.023036989373974786
167,연주,0.023036989373974786
168,기간,0.023036989373974786
169,일상,0.023036989373974786
170,생일,0.02301729223139464
171,감사하다,0.022712524734904718
172,부르다,0.022712524734904718
173,최고,0.022712524734904718
174,방문,0.022712524734904718
175,회관,0.022063595456764583
176,입장,0.022063595456764583
177,확인,0.021739130817694515
178,한국,0.021739130817694515
179,수업,0.021739130817694515
180,페스티벌,0.021414666178624447
181,배우다,0.021414666178624447
182,상영,0.02109918454544509
183,열리다,0.02109020153955438
184,갤러리,0.02109020153955438
185,예정,0.020765736900484312
186,세계,0.020765736900484312
187,서로,0.020765736900484312
188,한번,0.020765736900484312
189,보여주다,0.020765736900484312
190,기분,0.020765736900484312
191,마임,0.020521067806254997
192,순간,0.020441272261414244
193,사다,0.020441272261414244
194,아주,0.020441272261414244
195,장면,0.020441272261414244
196,개인,0.020441272261414244
197,감동,0.020116807622344177
198,올리다,0.020116807622344177
199,구경,0.020116807622344177
200,엄마,0.020116807622344177
201,놀다,0.020116807622344177
202,더욱,0.020116807622344177
203,내용,0.01979234298327411
204,따르다,0.01979234298327411
205,이름,0.01979234298327411
206,예약,0.01979234298327411
207,직접,0.019467878344204045
208,나가다,0.019467878344204045
209,가능하다,0.019467878344204045
210,쓸다,0.019467878344204045
211,가족,0.019143413705133977
212,작다,0.019143413705133977
213,네이버,0.019143413705133977
214,어린이,0.01881894906606391
215,적다,0.01881894906606391
216,지다,0.01881894906606391
217,올해,0.01881894906606391
218,공연장,0.01881894906606391
219,걸다,0.01881894906606391
220,감상,0.01881894906606391
221,포토,0.01849448442699384
222,사이,0.01849448442699384
223,고흐,0.01849448442699384
224,유튜브,0.01849448442699384
225,신청,0.018413833785115713
226,산수화,0.01838498792734907
227,날씨,0.018170019787923774
228,지역,0.018170019787923774
229,세상,0.018170019787923774
230,치다,0.018170019787923774
231,느껴지다,0.018170019787923774
232,관심,0.018170019787923774
233,락킹,0.0181290908314852
234,설명,0.017845555148853706
235,제일,0.017845555148853706
236,바라다,0.017845555148853706
237,원래,0.017845555148853706
238,아버지,0.017646590710735894
239,부분,0.01752109050978364
240,도움말,0.01752109050978364
241,온라인,0.01752109050978364
242,시민,0.01752109050978364
243,덥다,0.01719662587071357
244,이유,0.01719662587071357
245,주말,0.01719662587071357
246,문화재단,0.01719662587071357
247,추다,0.01719662587071357
248,교육,0.01719662587071357
249,분위기,0.01719662587071357
250,무료,0.01719662587071357
251,뷰티풀라이프,0.01703035805381943
252,생카,0.016872877974031884
253,코드,0.016872161231643503
254,자주,0.016872161231643503
255,소식,0.016872161231643503
256,도국,0.016872161231643503
257,저녁,0.016872161231643503
258,구시,0.016872161231643503
259,대표,0.016872161231643503
260,정보,0.016547696592573435
261,추억,0.016547696592573435
262,시원하다,0.016547696592573435
263,경험,0.016547696592573435
264,현대,0.016223231953503368
265,대해,0.016223231953503368
266,밉다,0.016223231953503368
267,부산,0.016223231953503368
268,열다,0.016223231953503368
269,들어오다,0.016223231953503368
270,판타스틱,0.015960830515976108
271,불다,0.015898767314433303
272,기도,0.015898767314433303
273,다니다,0.015898767314433303
274,하늘,0.015898767314433303
275,들이다,0.015898767314433303
276,힘들다,0.015898767314433303
277,기다,0.015574302675363234
278,주제,0.015574302675363234
279,갑자기,0.015574302675363234
280,예술가,0.015574302675363234
281,눈물,0.015574302675363234
282,언니,0.015574302675363234
283,춘천,0.015344861487596428
284,국제,0.015344861487596428
285,편하다,0.015249838036293166
286,완전,0.015249838036293166
287,기획,0.015249838036293166
288,소중하다,0.015249838036293166
289,얘기,0.015249838036293166
290,머리,0.015249838036293166
291,이미지,0.015249838036293166
292,도착,0.0149253733972231
293,항상,0.0149253733972231
294,빠지다,0.0149253733972231
295,아침,0.0149253733972231
296,구성,0.0149253733972231
297,어렵다,0.0149253733972231
298,자연,0.0149253733972231
299,얼굴,0.0149253733972231
300,이르다,0.014600908758153033
301,마스크,0.014600908758153033
302,학교,0.014600908758153033
303,지난,0.014600908758153033
304,할인,0.014600908758153033
305,바람,0.014600908758153033
306,여러,0.014600908758153033
307,작년,0.014600908758153033
308,지엄,0.014577618413216606
309,홈페이지,0.014577618413216606
310,먼저,0.014276444119082965
311,다르다,0.014276444119082965
312,공감,0.014276444119082965
313,야외,0.014276444119082965
314,풍경,0.014276444119082965
315,다녀오다,0.014276444119082965
316,맞추다,0.014276444119082965
317,안녕하다,0.014276444119082965
318,어리다,0.014276444119082965
319,깊다,0.014276444119082965
320,현장,0.014276444119082965
321,학생,0.014276444119082965
322,끄다,0.013951979480012897
323,멀다,0.013951979480012897
324,참고,0.013951979480012897
325,선보이다,0.013951979480012897
326,목소리,0.013951979480012897
327,중간,0.013951979480012897
328,정원,0.013810375338836785
329,공개,0.013810375338836785
330,구름,0.013810375338836785
331,아티스트,0.01362751484094283
332,카드,0.01362751484094283
333,일정,0.01362751484094283
334,유명하다,0.01362751484094283
335,힐링,0.01362751484094283
336,겨울,0.01362751484094283
337,가을,0.01362751484094283
338,실제,0.01362751484094283
339,의미,0.01362751484094283
340,고민,0.01362751484094283
341,생기다,0.01362751484094283
342,무섭다,0.01362751484094283
343,아래,0.01362751484094283
344,시대,0.01362751484094283
345,빌리다,0.01362751484094283
346,연기,0.01362751484094283
347,커피,0.01362751484094283
348,부천,0.013426753801646873
349,웃다,0.013303050201872764
350,이쁘다,0.013303050201872764
351,매력,0.013303050201872764
352,기회,0.013303050201872764
353,기능,0.013303050201872764
354,궁금하다,0.013303050201872764
355,영화제,0.013303050201872764
356,가면,0.013303050201872764
357,서울특별시,0.013303050201872764
358,대다,0.013303050201872764
359,오빠,0.013043132264456964
360,회화,0.013043132264456964
361,감정,0.012978585562802696
362,미리,0.012978585562802696
363,잡다,0.012978585562802696
364,위치,0.012978585562802696
365,이용,0.012978585562802696
366,어제,0.012978585562802696
367,감성,0.012978585562802696
368,넣다,0.012978585562802696
369,공부,0.012978585562802696
370,미치다,0.012978585562802696
371,벌써,0.012978585562802696
372,안녕,0.012978585562802696
373,여기다,0.012978585562802696
374,단청,0.01293758409702342
375,은광,0.01293758409702342
376,덕질,0.012659510727267051
377,자세하다,0.012654120923732628
378,놓다,0.012654120923732628
379,짜다,0.012654120923732628
380,재미있다,0.012654120923732628
381,행복,0.012654120923732628
382,소설,0.012654120923732628
383,괜찮다,0.012654120923732628
384,연습,0.012654120923732628
385,계시다,0.012654120923732628
386,백남준,0.012635426943156352
387,사용,0.01232965628466256
388,자체,0.01232965628466256
389,들리다,0.01232965628466256
390,돌아오다,0.01232965628466256
391,뜨다,0.01232965628466256
392,몰입,0.01232965628466256
393,방법,0.01232965628466256
394,얻다,0.01232965628466256
395,오브,0.01232965628466256
396,위로,0.01232965628466256
397,무용,0.01232965628466256
398,박물관,0.01232965628466256
399,힘드다,0.01232965628466256
400,상상,0.01232965628466256
401,국악,0.01232965628466256
402,가깝다,0.01232965628466256
403,숲속,0.012275889190077141
404,집중,0.012005191645592493
405,선생님,0.012005191645592493
406,펼쳐지다,0.012005191645592493
407,생각나다,0.012005191645592493
408,걸리다,0.012005191645592493
409,타고,0.012005191645592493
410,바다,0.012005191645592493
411,따뜻하다,0.012005191645592493
412,뭔가,0.012005191645592493
413,나누다,0.012005191645592493
414,걱정,0.012005191645592493
415,죽다,0.012005191645592493
416,운영,0.012005191645592493
417,합창단,0.011892267652887232
418,도영,0.011856616954725108
419,특전,0.011856616954725108
420,댄스,0.011680727006522425
421,기대,0.011680727006522425
422,마을,0.011680727006522425
423,모으다,0.011680727006522425
424,인형,0.011680727006522425
425,시즌,0.011680727006522425
426,안내,0.011680727006522425
427,웃기다,0.011680727006522425
428,가득하다,0.011680727006522425
429,특별하다,0.011680727006522425
430,관련,0.011680727006522425
431,개다,0.011680727006522425
432,동네,0.011680727006522425
433,이후,0.011680727006522425
434,마무리,0.011680727006522425
435,한길,0.011575733139442008
436,이반,0.011575733139442008
437,제주,0.01150864611569732
438,인형극,0.01150864611569732
439,인천,0.01150864611569732
440,도시,0.01150864611569732
441,지나가다,0.011356262367452359
442,재미,0.011356262367452359
443,떠나다,0.011356262367452359
444,지치다,0.011356262367452359
445,선물,0.011356262367452359
446,수도,0.011356262367452359
447,전통,0.011356262367452359
448,현재,0.011356262367452359
449,그것,0.011356262367452359
450,입다,0.011356262367452359
451,높다,0.011356262367452359
452,오픈,0.011356262367452359
453,창작,0.011356262367452359
454,바라보다,0.011125024578507411
455,맡다,0.011125024578507411
456,마티스,0.011125024578507411
457,가격,0.011031797728382291
458,진심,0.011031797728382291
459,휴가,0.011031797728382291
460,소통,0.011031797728382291
461,떨어지다,0.011031797728382291
462,짧다,0.011031797728382291
463,사회,0.011031797728382291
464,커튼,0.011031797728382291
465,인간,0.011031797728382291
466,지성,0.010987327776657698
467,가나,0.010987327776657698
468,비엔날레,0.010894807660651302
469,식물원,0.010894807660651302
470,잃다,0.010741403041317498
471,나무,0.010741403041317498
472,가요,0.010741403041317498
473,콘서트홀,0.010741403041317498
474,채우다,0.010707333089312224
475,출연,0.010707333089312224
476,희다,0.010707333089312224
477,나르다,0.010707333089312224
478,주의,0.010707333089312224
479,매우,0.010707333089312224
480,아빠,0.010707333089312224
481,덕분,0.010707333089312224
482,화가,0.010707333089312224
483,찌다,0.010707333089312224
484,도전,0.010707333089312224
485,계획,0.010707333089312224
486,좌석,0.010707333089312224
487,노력,0.010707333089312224
488,잘생기다,0.010707333089312224
489,작업,0.010707333089312224
490,시야,0.010707333089312224
491,랜선,0.010437961387824813
492,모이다,0.010382868450242156
493,단체,0.010382868450242156
494,넘버,0.010382868450242156
495,가득,0.010382868450242156
496,이해,0.010382868450242156
497,매일,0.010382868450242156
498,블루,0.010382868450242156
499,만날,0.010382868450242156
500,감독,0.010382868450242156
501,늦다,0.010382868450242156
502,프로젝트,0.010382868450242156
503,주인공,0.010382868450242156
504,해드리다,0.010382868450242156
505,주민,0.010382868450242156
506,부부,0.010357781504127589
507,수강생,0.010357781504127589
508,장터,0.010213882181860595
509,루체,0.010213882181860595
510,명의,0.010058403811172088
511,꾸미다,0.010058403811172088
512,상황,0.010058403811172088
513,금요일,0.010058403811172088
514,이기다,0.010058403811172088
515,신기하다,0.010058403811172088
516,줄다,0.010058403811172088
517,남기다,0.010058403811172088
518,따다,0.010058403811172088
519,드로잉,0.010058403811172088
520,조명,0.010058403811172088
521,모임,0.010058403811172088
522,필요하다,0.010058403811172088
523,맛집,0.009974159966937677
524,떠오르다,0.009974159966937677
525,시리즈,0.009974159966937677
526,꾸다,0.009974159966937677
