,word,tf-idf
0,보다,0.33966214312602183
1,공연,0.2313488281353709
2,들다,0.16089259411232612
3,작품,0.14932515270555757
4,가다,0.14511881037582355
5,좋다,0.13880929688122254
6,아니다,0.12408709872715348
7,되어다,0.12408709872715348
8,없다,0.12198392756228647
9,부천,0.11935798108078637
10,음악,0.11567441406768544
11,그림,0.11567441406768544
12,미술,0.11357124290281843
13,오다,0.11251965732038494
14,노래,0.11041648615551793
15,생각,0.10831331499065092
16,문화,0.1062101438257839
17,진짜,0.10410697266091691
18,무대,0.1020038014960499
19,않다,0.1020038014960499
20,영화제,0.10095221591361639
21,사람,0.09674587358388237
22,그렇다,0.09359111683658186
23,자다,0.09359111683658186
24,싶다,0.09359111683658186
25,예술,0.08728160334198083
26,뮤지컬,0.08728160334198083
27,사랑,0.08202367542981331
28,여름,0.08097208984737982
29,다양하다,0.0799205042649463
30,영화,0.07781733310007931
31,소리,0.0767657475176458
32,많다,0.07466257635277879
33,풍경,0.07150781960547828
34,작가,0.07150781960547828
35,시작,0.07150781960547828
36,소개,0.07045623402304477
37,받다,0.06940464844061127
38,보이다,0.06730147727574426
39,아트,0.06730147727574426
40,학원,0.06730147727574426
41,오늘,0.06624989169331076
42,만들다,0.06519830611087725
43,음악회,0.06340892744916776
44,위해,0.06309513494601024
45,이야기,0.06204354936357674
46,통해,0.06099196378114324
47,레게,0.06059664061629556
48,진행,0.05888879261627623
49,크다,0.05678562145140922
50,보고,0.05678562145140922
51,넘다,0.05363086470410871
52,알다,0.052579279121675204
53,전시,0.0515276935392417
54,만나다,0.04942452237437469
55,장르,0.04942452237437469
56,다시,0.04942452237437469
57,모르다,0.048372936791941185
58,좋아하다,0.048372936791941185
59,피아노,0.048372936791941185
60,대한,0.048372936791941185
61,지역,0.04732135120950769
62,느끼다,0.04732135120950769
63,나오다,0.04732135120950769
64,느낌,0.04626976562707418
65,해주다,0.04626976562707418
66,세계,0.04626976562707418
67,처음,0.04626976562707418
68,마음,0.04626976562707418
69,장소,0.04626976562707418
70,코로나,0.04626976562707418
71,표현,0.04626976562707418
72,마스크,0.04521818004464068
73,공간,0.04521818004464068
74,지금,0.04521818004464068
75,나다,0.04521818004464068
76,티켓,0.04521818004464068
77,정원,0.04475924290529489
78,프로그램,0.04416659446220717
79,한국,0.04416659446220717
80,그리다,0.04416659446220717
81,티팟,0.044137408517623274
82,입시,0.04351593060237003
83,관람,0.04311500887977367
84,늘다,0.04206342329734016
85,디자인,0.04206342329734016
86,리움,0.0419305380917421
87,하루,0.04101183771490666
88,대표,0.04101183771490666
89,창작,0.04101183771490666
90,친구,0.04101183771490666
91,때문,0.04101183771490666
92,미아,0.04095125077233983
93,활동,0.03996025213247315
94,새롭다,0.03996025213247315
95,맞다,0.03996025213247315
96,모습,0.038908666550039654
97,주다,0.038908666550039654
98,정말,0.038908666550039654
99,모네,0.03785708096760615
100,연주,0.03785708096760615
101,개최,0.03785708096760615
102,해보다,0.03785708096760615
103,민선,0.03751679723997978
104,구미호,0.03751679723997978
105,최은경,0.03751679723997978
106,작곡,0.03729936908774574
107,마지막,0.036805495385172644
108,이해,0.03575390980273914
109,자연,0.03575390980273914
110,배우,0.03575390980273914
111,이렇다,0.03575390980273914
112,은평구,0.03560978328029551
113,홍규,0.03530992681409861
114,패키지,0.03481274448189602
115,행사,0.034702324220305635
116,가을,0.034702324220305635
117,예매,0.034702324220305635
118,즐기다,0.034702324220305635
119,사실,0.034702324220305635
120,파주,0.033993237418897516
121,먹다,0.03365073863787213
122,사진,0.03365073863787213
123,선보이다,0.03365073863787213
124,찾다,0.03365073863787213
125,해미읍성,0.03310305638821745
126,멍석,0.03310305638821745
127,시즈쿠,0.03310305638821745
128,동아리,0.032599153055438625
129,세종,0.032599153055438625
130,축제,0.032599153055438625
131,세상,0.032599153055438625
132,따르다,0.032599153055438625
133,교육,0.032599153055438625
134,보여주다,0.032599153055438625
135,수원,0.03232611987604631
